2025-02-20 09:14:40,112 - INFO - Processing groups with LLM...
2025-02-20 09:47:24,704 - INFO - Skipping group 'stena' due to insufficient items (found 1).
2025-02-20 09:47:25,236 - INFO - Skipping group 'lyvennet renewable energy' due to insufficient items (found 1).
2025-02-20 09:47:25,665 - INFO - Skipping group 'orcha health ltd' due to insufficient items (found 1).
2025-02-20 09:47:25,992 - INFO - Skipping group 'space explorers uk' due to insufficient items (found 1).
2025-02-20 09:47:26,381 - INFO - Skipping group 'citizen forensic science' due to insufficient items (found 1).
2025-02-20 09:47:26,546 - INFO - Skipping group 'oundle music trust' due to insufficient items (found 1).
2025-02-20 09:47:27,014 - INFO - Skipping group 'oxford shakespeare ensemble' due to insufficient items (found 1).
2025-02-20 09:47:27,348 - INFO - Skipping group 'government' due to insufficient items (found 1).
2025-02-20 09:47:27,583 - INFO - Skipping group 'xiamen light integrated technologies co' due to insufficient items (found 1).
2025-02-20 09:47:28,078 - INFO - Skipping group 'imperium compliance limited' due to insufficient items (found 1).
2025-02-20 09:47:28,567 - INFO - Skipping group 'berkeley farm dairy' due to insufficient items (found 1).
2025-02-20 09:47:28,622 - INFO - Skipping group 'cocoon wellbeing' due to insufficient items (found 1).
2025-02-20 09:47:28,706 - INFO - Skipping group 'stirling university innovation park' due to insufficient items (found 1).
2025-02-20 09:47:29,099 - INFO - Skipping group 'holocaust survivors support group' due to insufficient items (found 1).
2025-02-20 09:47:29,317 - INFO - Skipping group 'volta river authority' due to insufficient items (found 1).
2025-02-20 09:47:29,678 - INFO - Skipping group 'scott bros limited' due to insufficient items (found 1).
2025-02-20 09:47:29,939 - INFO - Skipping group 'mozambique red cross' due to insufficient items (found 1).
2025-02-20 09:47:30,061 - INFO - Skipping group 'european institute for gender equality' due to insufficient items (found 1).
2025-02-20 09:47:30,172 - INFO - Skipping group 'chain ai' due to insufficient items (found 1).
2025-02-20 09:47:30,228 - INFO - Skipping group 'martin technologies' due to insufficient items (found 1).
2025-02-20 09:47:31,075 - INFO - Skipping group 'cellula robotics' due to insufficient items (found 1).
2025-02-20 09:47:31,401 - INFO - Skipping group 'nf2 biosolutions' due to insufficient items (found 1).
2025-02-20 09:47:31,568 - INFO - Skipping group 'institute of the common good' due to insufficient items (found 1).
2025-02-20 09:47:31,623 - INFO - Skipping group 'virgin care' due to insufficient items (found 1).
2025-02-20 09:47:31,842 - INFO - Skipping group 'atomic mechanics' due to insufficient items (found 1).
2025-02-20 09:47:32,021 - INFO - Skipping group 'weston park cancer centre' due to insufficient items (found 1).
2025-02-20 09:47:32,183 - INFO - Skipping group 'north wales mouldings' due to insufficient items (found 1).
2025-02-20 09:47:33,510 - INFO - Skipping group 'exo environmental ltd' due to insufficient items (found 1).
2025-02-20 09:47:33,766 - INFO - Skipping group 'lunar and planetary institute' due to insufficient items (found 1).
2025-02-20 09:47:33,808 - INFO - Skipping group 'civil exchange' due to insufficient items (found 1).
2025-02-20 09:47:33,920 - INFO - Skipping group 'extracellular ltd' due to insufficient items (found 1).
2025-02-20 09:47:33,999 - INFO - Skipping group 'ncaer' due to insufficient items (found 1).
2025-02-20 09:47:34,042 - INFO - Skipping group 'landscape institute' due to insufficient items (found 1).
2025-02-20 09:47:34,220 - INFO - Skipping group 'newcastle marine services' due to insufficient items (found 1).
2025-02-20 09:47:34,470 - INFO - Skipping group 'the roots foundation' due to insufficient items (found 1).
2025-02-20 09:47:35,058 - INFO - Skipping group 'olive ai' due to insufficient items (found 1).
2025-02-20 09:47:35,302 - INFO - Skipping group 'vector research' due to insufficient items (found 1).
2025-02-20 09:47:35,800 - INFO - Skipping group 'american society of plant biologists' due to insufficient items (found 1).
2025-02-20 09:47:35,856 - INFO - Skipping group 'blum uk' due to insufficient items (found 1).
2025-02-20 09:47:36,330 - INFO - Skipping group 'mitsui group' due to insufficient items (found 1).
2025-02-20 09:47:37,279 - INFO - Skipping group 'commercial estates group' due to insufficient items (found 1).
2025-02-20 09:47:37,541 - INFO - Skipping group 'ten transport consultancy' due to insufficient items (found 1).
2025-02-20 09:47:37,840 - INFO - Skipping group 'nova southeastern university' due to insufficient items (found 1).
2025-02-20 09:47:37,966 - INFO - Skipping group 'gearu ltd' due to insufficient items (found 1).
2025-02-20 09:47:38,205 - INFO - Skipping group 'toumaz technology limited' due to insufficient items (found 1).
2025-02-20 09:47:38,262 - INFO - Skipping group 'mel aviation limited' due to insufficient items (found 1).
2025-02-20 09:47:38,779 - INFO - Skipping group 'tokyo technical university' due to insufficient items (found 1).
2025-02-20 09:47:38,917 - INFO - Skipping group 'triumph designs' due to insufficient items (found 1).
2025-02-20 09:47:39,030 - INFO - Skipping group 'church for everyone' due to insufficient items (found 1).
2025-02-20 09:47:39,113 - INFO - Skipping group 'carapace slate limited' due to insufficient items (found 1).
2025-02-20 09:47:39,792 - INFO - Skipping group 'smithsonian institution' due to insufficient items (found 1).
2025-02-20 09:47:39,899 - INFO - Skipping group 'school of allied health sciences' due to insufficient items (found 1).
2025-02-20 09:47:40,012 - INFO - Skipping group 'fully charged limited' due to insufficient items (found 1).
2025-02-20 09:47:40,264 - INFO - Skipping group 'university of girona' due to insufficient items (found 1).
2025-02-20 09:47:40,334 - INFO - Skipping group 'school of international relations' due to insufficient items (found 1).
2025-02-20 09:47:40,612 - INFO - Skipping group 'at home productions' due to insufficient items (found 1).
2025-02-20 09:47:40,710 - INFO - Skipping group 'northern ireland museums council' due to insufficient items (found 1).
2025-02-20 09:47:40,794 - INFO - Skipping group 'griffiths associates' due to insufficient items (found 1).
2025-02-20 09:47:40,945 - INFO - Skipping group 'tel tek norway' due to insufficient items (found 1).
2025-02-20 09:47:41,205 - INFO - Skipping group 'nomad team' due to insufficient items (found 1).
2025-02-20 09:47:42,064 - INFO - Skipping group 'maybe' due to insufficient items (found 1).
2025-02-20 09:47:42,300 - INFO - Skipping group 'wolf in motion ltd' due to insufficient items (found 1).
2025-02-20 09:47:42,468 - INFO - Skipping group 'bay camera communications' due to insufficient items (found 1).
2025-02-20 09:47:42,901 - INFO - Skipping group 'the dartmouth institute for health policy and clinical practice' due to insufficient items (found 1).
2025-02-20 09:47:43,002 - INFO - Skipping group 'lushan botanical garden' due to insufficient items (found 1).
2025-02-20 09:47:43,262 - INFO - Skipping group 'malaria in pregnancy consortium' due to insufficient items (found 1).
2025-02-20 09:47:43,536 - INFO - Skipping group 'centre de coopération internationale en recherche agronomique pour le développement' due to insufficient items (found 1).
2025-02-20 09:47:43,730 - INFO - Skipping group 'national drug authority' due to insufficient items (found 1).
2025-02-20 09:47:43,950 - INFO - Skipping group 'africa advocacy foundation' due to insufficient items (found 1).
2025-02-20 09:47:44,584 - INFO - Skipping group 'london air quality network' due to insufficient items (found 1).
2025-02-20 09:47:45,040 - INFO - Skipping group 'university' due to insufficient items (found 1).
2025-02-20 09:47:45,213 - INFO - Skipping group 'falcon communications' due to insufficient items (found 1).
2025-02-20 09:47:45,284 - INFO - Skipping group 'joe garrett' due to insufficient items (found 1).
2025-02-20 09:47:45,396 - INFO - Skipping group 'hope london' due to insufficient items (found 1).
2025-02-20 09:47:46,183 - INFO - Skipping group 'novi systems ltd' due to insufficient items (found 1).
2025-02-20 09:47:46,483 - INFO - Skipping group 'penny hydraulics limited' due to insufficient items (found 1).
2025-02-20 09:47:46,634 - INFO - Skipping group 'african arab research center' due to insufficient items (found 1).
2025-02-20 09:47:47,409 - INFO - Skipping group 'department of livestock development' due to insufficient items (found 1).
2025-02-20 09:47:49,986 - INFO - Skipping group 'wild asia' due to insufficient items (found 1).
2025-02-20 09:47:50,208 - INFO - Skipping group 'fives' due to insufficient items (found 1).
2025-02-20 09:47:50,404 - INFO - Skipping group 'university of embu' due to insufficient items (found 1).
2025-02-20 09:47:50,815 - INFO - Skipping group 'james walker co' due to insufficient items (found 1).
2025-02-20 09:47:51,241 - INFO - Skipping group 'glaxosmithkline' due to insufficient items (found 1).
2025-02-20 09:47:51,442 - INFO - Skipping group 'atlantic fresh limited' due to insufficient items (found 1).
2025-02-20 09:47:51,718 - INFO - Skipping group 'faculty of arts creative industries and education' due to insufficient items (found 1).
2025-02-20 09:47:51,883 - INFO - Skipping group 'max planck institute for psycholinguistics' due to insufficient items (found 1).
2025-02-20 09:47:51,978 - INFO - Skipping group 'biomedical primate research centre' due to insufficient items (found 1).
2025-02-20 09:47:52,449 - INFO - Skipping group 'featherbed tales ltd' due to insufficient items (found 1).
2025-02-20 09:47:53,065 - INFO - Skipping group 'k2 consultancy' due to insufficient items (found 1).
2025-02-20 09:47:53,283 - INFO - Skipping group 'life ltd' due to insufficient items (found 1).
2025-02-20 09:47:53,454 - INFO - Skipping group 'smart pension' due to insufficient items (found 1).
2025-02-20 09:47:53,609 - INFO - Skipping group 'northwestern polytechnical university' due to insufficient items (found 1).
2025-02-20 09:47:53,736 - INFO - Skipping group 'greenleaf surgical' due to insufficient items (found 1).
2025-02-20 09:47:53,934 - INFO - Skipping group 'the mindful community' due to insufficient items (found 1).
2025-02-20 09:47:53,976 - INFO - Skipping group 'value associates' due to insufficient items (found 1).
2025-02-20 09:47:54,715 - INFO - Skipping group 'african education centre' due to insufficient items (found 1).
2025-02-20 09:47:54,894 - INFO - Skipping group 'parenting science gang' due to insufficient items (found 1).
2025-02-20 09:47:54,950 - INFO - Skipping group 'milestones infrastructure' due to insufficient items (found 1).
2025-02-20 09:47:55,115 - INFO - Skipping group 'palcare nwc' due to insufficient items (found 1).
2025-02-20 09:47:55,256 - INFO - Skipping group 'natural capital alliance' due to insufficient items (found 1).
2025-02-20 09:47:55,677 - INFO - Skipping group 'amsterdam university' due to insufficient items (found 1).
2025-02-20 09:47:55,938 - INFO - Skipping group 'green power solutions' due to insufficient items (found 1).
2025-02-20 09:47:56,341 - INFO - Skipping group 'clifton photonics' due to insufficient items (found 1).
2025-02-20 09:47:56,993 - INFO - Skipping group 'simula research laboratory' due to insufficient items (found 1).
2025-02-20 09:47:57,328 - INFO - Skipping group 'greater manchester business board lep' due to insufficient items (found 1).
2025-02-20 09:47:57,664 - INFO - Skipping group 'the georgian concert society' due to insufficient items (found 1).
2025-02-20 09:47:58,074 - INFO - Skipping group 'ac immune switzerland' due to insufficient items (found 1).
2025-02-20 09:47:58,117 - INFO - Skipping group 'activequote' due to insufficient items (found 1).
2025-02-20 09:47:58,245 - INFO - Skipping group 'unitary ltd' due to insufficient items (found 1).
2025-02-20 09:47:58,356 - INFO - Skipping group 'royal and sun alliance insurance plc' due to insufficient items (found 1).
2025-02-20 09:47:58,638 - INFO - Skipping group 'horticultural development company' due to insufficient items (found 1).
2025-02-20 09:47:59,997 - INFO - Skipping group 'parable studios' due to insufficient items (found 1).
2025-02-20 09:48:00,386 - INFO - Skipping group 'acs green chemistry institute' due to insufficient items (found 1).
2025-02-20 09:48:00,721 - INFO - Skipping group 'manta trust' due to insufficient items (found 1).
2025-02-20 09:48:00,777 - INFO - Skipping group 'marine pv technologies' due to insufficient items (found 1).
2025-02-20 09:48:00,904 - INFO - Skipping group 'chc tech ltd' due to insufficient items (found 1).
2025-02-20 09:48:00,972 - INFO - Skipping group 'eliesha training' due to insufficient items (found 1).
2025-02-20 09:48:01,222 - INFO - Skipping group 'peasant association of antioquia' due to insufficient items (found 1).
2025-02-20 09:48:01,375 - INFO - Skipping group 'themis international services' due to insufficient items (found 1).
2025-02-20 09:48:01,444 - INFO - Skipping group 'offshore energy uk' due to insufficient items (found 1).
2025-02-20 09:48:01,500 - INFO - Skipping group 'ndt equipment' due to insufficient items (found 1).
2025-02-20 09:48:01,779 - INFO - Skipping group 'nucleus of indigenous culture' due to insufficient items (found 1).
2025-02-20 09:48:01,822 - INFO - Skipping group 'react arts' due to insufficient items (found 1).
2025-02-20 09:48:01,892 - INFO - Skipping group 'the service design academy' due to insufficient items (found 1).
2025-02-20 09:48:01,988 - INFO - Skipping group 'robert clark choreography' due to insufficient items (found 1).
2025-02-20 09:48:02,138 - INFO - Skipping group 'università della svizzera italiana' due to insufficient items (found 1).
2025-02-20 09:48:02,416 - INFO - Skipping group 'incommon foundation' due to insufficient items (found 1).
2025-02-20 09:48:02,484 - INFO - Skipping group 'lewes town council' due to insufficient items (found 1).
2025-02-20 09:48:02,629 - INFO - Skipping group 'tnei group' due to insufficient items (found 1).
2025-02-20 09:48:02,909 - INFO - Skipping group 'room 8 studio' due to insufficient items (found 1).
2025-02-20 09:48:03,130 - INFO - Skipping group 'prison reform trust' due to insufficient items (found 1).
2025-02-20 09:48:03,665 - INFO - Skipping group 'valsave engineered solutions limited' due to insufficient items (found 1).
2025-02-20 09:48:03,874 - INFO - Skipping group 'kensington primary school' due to insufficient items (found 1).
2025-02-20 09:48:03,966 - INFO - Skipping group 'national geophysical data centre' due to insufficient items (found 1).
2025-02-20 09:48:04,642 - INFO - Skipping group 'head set studio ltd' due to insufficient items (found 1).
2025-02-20 09:48:05,263 - INFO - Skipping group 'device scope ltd' due to insufficient items (found 1).
2025-02-20 09:48:05,320 - INFO - Skipping group 'dementia ni' due to insufficient items (found 1).
2025-02-20 09:48:05,988 - INFO - Skipping group 'advantage law ltd' due to insufficient items (found 1).
2025-02-20 09:48:06,109 - INFO - Skipping group 'medical university of plovdiv' due to insufficient items (found 1).
2025-02-20 09:48:06,428 - INFO - Skipping group 'apt film television limited' due to insufficient items (found 1).
2025-02-20 09:48:06,607 - INFO - Skipping group 'cleveland fire authority' due to insufficient items (found 1).
2025-02-20 09:48:06,663 - INFO - Skipping group 'young asian voices' due to insufficient items (found 1).
2025-02-20 09:48:06,929 - INFO - Skipping group 'conversion science' due to insufficient items (found 1).
2025-02-20 09:48:06,997 - INFO - Skipping group 'kande retail ltd' due to insufficient items (found 1).
2025-02-20 09:48:07,119 - INFO - Skipping group 'berkshire sensory consortium service' due to insufficient items (found 1).
2025-02-20 09:48:07,604 - INFO - Skipping group 'wave life sciences' due to insufficient items (found 1).
2025-02-20 09:48:08,325 - INFO - Skipping group 'opteran technologies' due to insufficient items (found 1).
2025-02-20 09:48:08,533 - INFO - Skipping group 'applied behaviour change ltd' due to insufficient items (found 1).
2025-02-20 09:48:08,629 - INFO - Skipping group 'wight shipyard company limited' due to insufficient items (found 1).
2025-02-20 09:48:09,136 - INFO - Skipping group 'kinova' due to insufficient items (found 1).
2025-02-20 09:48:09,673 - INFO - Skipping group 'oracle uk' due to insufficient items (found 1).
2025-02-20 09:48:09,743 - INFO - Skipping group 'montserrat conservation trust' due to insufficient items (found 1).
2025-02-20 09:48:10,518 - INFO - Skipping group 'weston homes' due to insufficient items (found 1).
2025-02-20 09:48:10,586 - INFO - Skipping group 'touchstones' due to insufficient items (found 1).
2025-02-20 09:48:10,655 - INFO - Skipping group 'mh intelligence uk ltd' due to insufficient items (found 1).
2025-02-20 09:48:10,738 - INFO - Skipping group 'the royal college of art' due to insufficient items (found 1).
2025-02-20 09:48:11,029 - INFO - Skipping group 'african neonatal network' due to insufficient items (found 1).
2025-02-20 09:48:11,542 - INFO - Skipping group 'regenesis wounds and research ltd' due to insufficient items (found 1).
2025-02-20 09:48:11,625 - INFO - Skipping group 'community health and information network' due to insufficient items (found 1).
2025-02-20 09:48:11,905 - INFO - Skipping group 'biotica technology' due to insufficient items (found 1).
2025-02-20 09:48:12,021 - INFO - Skipping group 'scale up systems' due to insufficient items (found 1).
2025-02-20 09:48:12,074 - INFO - Skipping group 'academic registry' due to insufficient items (found 1).
2025-02-20 09:48:12,117 - INFO - Skipping group 'rock trust' due to insufficient items (found 1).
2025-02-20 09:48:12,231 - INFO - Skipping group 'gh dynamics limited' due to insufficient items (found 1).
2025-02-20 09:48:12,426 - INFO - Skipping group 'cirrus connect' due to insufficient items (found 1).
2025-02-20 09:48:12,582 - INFO - Skipping group 'britannia lightspeed technologies' due to insufficient items (found 1).
2025-02-20 09:48:13,683 - INFO - Skipping group 'school of planning and architecture bhopal' due to insufficient items (found 1).
2025-02-20 09:48:13,767 - INFO - Skipping group 'retrofit works limited' due to insufficient items (found 1).
2025-02-20 09:48:13,989 - INFO - Skipping group 'clevedon medical centre' due to insufficient items (found 1).
2025-02-20 09:48:14,087 - INFO - Skipping group 'baylor scott white health' due to insufficient items (found 1).
2025-02-20 09:48:14,496 - INFO - Skipping group 'saffron walden museum' due to insufficient items (found 1).
2025-02-20 09:48:14,986 - INFO - Skipping group 'university hospital schleswigholstein' due to insufficient items (found 1).
2025-02-20 09:48:15,343 - INFO - Skipping group 'peak business insight' due to insufficient items (found 1).
2025-02-20 09:48:15,413 - INFO - Skipping group 'integra life sciences' due to insufficient items (found 1).
2025-02-20 09:48:15,442 - INFO - Skipping group 'eof' due to insufficient items (found 1).
2025-02-20 09:48:15,596 - INFO - Skipping group 'resilience rising uk' due to insufficient items (found 1).
2025-02-20 09:48:15,680 - INFO - Skipping group 'fife harca limited' due to insufficient items (found 1).
2025-02-20 09:48:16,458 - INFO - Skipping group 'alfred university' due to insufficient items (found 1).
2025-02-20 09:48:16,637 - INFO - Skipping group 'citizens advice scotland' due to insufficient items (found 1).
2025-02-20 09:48:17,078 - INFO - Skipping group 'optica' due to insufficient items (found 1).
2025-02-20 09:48:17,243 - INFO - Skipping group 'heriot-watt services' due to insufficient items (found 1).
2025-02-20 09:48:17,738 - INFO - Skipping group 'department of nutritional sciences' due to insufficient items (found 1).
2025-02-20 09:48:17,823 - INFO - Skipping group 'inventive metal limited' due to insufficient items (found 1).
2025-02-20 09:48:17,892 - INFO - Skipping group 'marrabio' due to insufficient items (found 1).
2025-02-20 09:48:18,527 - INFO - Skipping group 'south african cultural observatory' due to insufficient items (found 1).
2025-02-20 09:48:19,683 - INFO - Skipping group 'connect douglas' due to insufficient items (found 1).
2025-02-20 09:48:19,833 - INFO - Skipping group 'new foods ltd' due to insufficient items (found 1).
2025-02-20 09:48:19,959 - INFO - Skipping group 'muller uk' due to insufficient items (found 1).
2025-02-20 09:48:20,126 - INFO - Skipping group 'david reeves consulting ltd' due to insufficient items (found 1).
2025-02-20 09:48:20,997 - INFO - Skipping group 'guildhall library' due to insufficient items (found 1).
2025-02-20 09:48:21,124 - INFO - Skipping group 'arc v ltd' due to insufficient items (found 1).
2025-02-20 09:48:21,387 - INFO - Skipping group 'asset services plus' due to insufficient items (found 1).
2025-02-20 09:48:21,492 - INFO - Skipping group 'wakefield girls high school' due to insufficient items (found 1).
2025-02-20 09:48:21,855 - INFO - Skipping group 'bromley technologies' due to insufficient items (found 1).
2025-02-20 09:48:21,925 - INFO - Skipping group 'neuroscience limited' due to insufficient items (found 1).
2025-02-20 09:48:22,300 - INFO - Skipping group 'grain research institute' due to insufficient items (found 1).
2025-02-20 09:48:22,440 - INFO - Skipping group 'energy research institute' due to insufficient items (found 1).
2025-02-20 09:48:23,678 - INFO - Skipping group 'fusion cdt' due to insufficient items (found 1).
2025-02-20 09:48:24,008 - INFO - Skipping group 'youth and heritage climate commission' due to insufficient items (found 1).
2025-02-20 09:48:24,171 - INFO - Skipping group 'the global health network' due to insufficient items (found 1).
2025-02-20 09:48:24,245 - INFO - Skipping group 'mount packaging systems limited' due to insufficient items (found 1).
2025-02-20 09:48:24,471 - INFO - Skipping group 'university hospital of münster' due to insufficient items (found 1).
2025-02-20 09:48:24,821 - INFO - Skipping group 'biolite' due to insufficient items (found 1).
2025-02-20 09:48:24,900 - INFO - Skipping group 'white cube gallery' due to insufficient items (found 1).
2025-02-20 09:48:25,257 - INFO - Skipping group 'software imaging limited' due to insufficient items (found 1).
2025-02-20 09:48:25,588 - INFO - Skipping group 'we are the loves ltd' due to insufficient items (found 1).
2025-02-20 09:48:25,932 - INFO - Skipping group 'mzansi meat co' due to insufficient items (found 1).
2025-02-20 09:48:26,142 - INFO - Skipping group 'eu eco technologies' due to insufficient items (found 1).
2025-02-20 09:48:26,458 - INFO - Skipping group 'turkish government' due to insufficient items (found 1).
2025-02-20 09:48:27,302 - INFO - Skipping group 'safran sa' due to insufficient items (found 1).
2025-02-20 09:48:27,654 - INFO - Skipping group 'quantrolox limited' due to insufficient items (found 1).
2025-02-20 09:48:27,939 - INFO - Skipping group 'chetwoods birmingham limited' due to insufficient items (found 1).
2025-02-20 09:48:28,290 - INFO - Skipping group 'israel institute' due to insufficient items (found 1).
2025-02-20 09:48:29,096 - INFO - Skipping group 'université catholique de bukavu' due to insufficient items (found 1).
2025-02-20 09:48:29,609 - INFO - Skipping group 'eof' due to insufficient items (found 1).
2025-02-20 09:48:29,678 - INFO - Skipping group 'orange bus' due to insufficient items (found 1).
2025-02-20 09:48:30,752 - INFO - Skipping group 'steer energy solutions' due to insufficient items (found 1).
2025-02-20 09:48:31,135 - INFO - Skipping group 'quantum advanced solutions' due to insufficient items (found 1).
2025-02-20 09:48:31,442 - INFO - Skipping group 'exeter phoenix arts centre' due to insufficient items (found 1).
2025-02-20 09:48:31,596 - INFO - Skipping group 'solar sound solutions' due to insufficient items (found 1).
2025-02-20 09:48:32,047 - INFO - Skipping group 'inition limited' due to insufficient items (found 1).
2025-02-20 09:48:32,196 - INFO - Skipping group 'university of pittsburgh cancer institute' due to insufficient items (found 1).
2025-02-20 09:48:32,714 - INFO - Skipping group 'brooklyn college' due to insufficient items (found 1).
2025-02-20 09:48:32,854 - INFO - Skipping group 'bouygues' due to insufficient items (found 1).
2025-02-20 09:48:32,922 - INFO - Skipping group 'topup truck ltd' due to insufficient items (found 1).
2025-02-20 09:48:33,041 - INFO - Skipping group 'arup' due to insufficient items (found 1).
2025-02-20 09:48:33,110 - INFO - Skipping group 'res enterprise social partnerships' due to insufficient items (found 1).
2025-02-20 09:48:33,273 - INFO - Skipping group 'semiconductor films' due to insufficient items (found 1).
2025-02-20 09:48:33,343 - INFO - Skipping group 'pgim real estate' due to insufficient items (found 1).
2025-02-20 09:48:33,440 - INFO - Skipping group 'american association of aerosol research' due to insufficient items (found 1).
2025-02-20 09:48:33,561 - INFO - Skipping group 'western australian marine science institution' due to insufficient items (found 1).
2025-02-20 09:48:33,901 - INFO - Skipping group 'creative industries council' due to insufficient items (found 1).
2025-02-20 09:48:33,971 - INFO - Skipping group 'single particle llc' due to insufficient items (found 1).
2025-02-20 09:48:34,583 - INFO - Skipping group 'frankfurt zoological society' due to insufficient items (found 1).
2025-02-20 09:48:34,736 - INFO - Skipping group 'manchester youth justice service' due to insufficient items (found 1).
2025-02-20 09:48:34,932 - INFO - Skipping group 'sportex recycling ltd' due to insufficient items (found 1).
2025-02-20 09:48:35,016 - INFO - Skipping group 'st columbas hospice' due to insufficient items (found 1).
2025-02-20 09:48:35,219 - INFO - Skipping group 'university of life sciences in lublin' due to insufficient items (found 1).
2025-02-20 09:48:35,300 - INFO - Skipping group 'led power supply' due to insufficient items (found 1).
2025-02-20 09:48:35,668 - INFO - Skipping group 'ccr energy limited' due to insufficient items (found 1).
2025-02-20 09:48:35,921 - INFO - Skipping group 'west hertfordshire hospitals nhs trust' due to insufficient items (found 1).
2025-02-20 09:48:36,178 - INFO - Skipping group 'burgess farm' due to insufficient items (found 1).
2025-02-20 09:48:36,303 - INFO - Skipping group 'alexander fleming institute' due to insufficient items (found 1).
2025-02-20 09:48:36,442 - INFO - Skipping group 'nexus leeds ltd' due to insufficient items (found 1).
2025-02-20 09:48:36,621 - INFO - Skipping group 'fondation alzheimer' due to insufficient items (found 1).
2025-02-20 09:48:37,063 - INFO - Skipping group 'energy futures lab' due to insufficient items (found 1).
2025-02-20 09:48:37,395 - INFO - Skipping group 'national astronomical observatory spain' due to insufficient items (found 1).
2025-02-20 09:48:37,692 - INFO - Skipping group 'united living group' due to insufficient items (found 1).
2025-02-20 09:48:37,762 - INFO - Skipping group 'london fire brigade' due to insufficient items (found 1).
2025-02-20 09:48:37,811 - INFO - Skipping group 'beckhoff' due to insufficient items (found 1).
2025-02-20 09:48:37,989 - INFO - Skipping group 'poultry health services' due to insufficient items (found 1).
2025-02-20 09:48:38,197 - INFO - Skipping group 'lamontdoherty earth observatory' due to insufficient items (found 1).
2025-02-20 09:48:38,300 - INFO - Skipping group 'ncc womens childrens health' due to insufficient items (found 1).
2025-02-20 09:48:38,370 - INFO - Skipping group 'stars uk rd ltd' due to insufficient items (found 1).
2025-02-20 09:48:38,591 - INFO - Skipping group 'eof' due to insufficient items (found 1).
2025-02-20 09:48:38,823 - INFO - Skipping group 'phoenix tribology ltd' due to insufficient items (found 1).
2025-02-20 09:48:38,903 - INFO - Skipping group 'open source instruments' due to insufficient items (found 1).
2025-02-20 09:48:39,055 - INFO - Skipping group 'institut de recherche en sciences de la santé' due to insufficient items (found 1).
2025-02-20 09:48:39,207 - INFO - Skipping group 'vermont energy investment corporation' due to insufficient items (found 1).
2025-02-20 09:48:39,338 - INFO - Skipping group 'humberside police' due to insufficient items (found 1).
2025-02-20 09:48:39,477 - INFO - Skipping group 'sandwell uk limited' due to insufficient items (found 1).
2025-02-20 09:48:39,705 - INFO - Skipping group 'dimension biotechnologies' due to insufficient items (found 1).
2025-02-20 09:48:40,165 - INFO - Skipping group 'black country industrial cluster ltd' due to insufficient items (found 1).
2025-02-20 09:48:40,335 - INFO - Skipping group 'water technology engineering ltd' due to insufficient items (found 1).
2025-02-20 09:48:40,558 - INFO - Skipping group 'neighbourly music' due to insufficient items (found 1).
2025-02-20 09:48:40,826 - INFO - Skipping group 'norwegian meteorological institute' due to insufficient items (found 1).
2025-02-20 09:48:41,234 - INFO - Skipping group 'university of kerala' due to insufficient items (found 1).
2025-02-20 09:48:41,391 - INFO - Skipping group 'the virtual reality hive' due to insufficient items (found 1).
2025-02-20 09:48:41,832 - INFO - Skipping group 'centre for ai and robotics cair' due to insufficient items (found 1).
2025-02-20 09:48:42,205 - INFO - Skipping group 'chittagong development authority' due to insufficient items (found 1).
2025-02-20 09:48:42,238 - INFO - Skipping group 'eof' due to insufficient items (found 1).
2025-02-20 09:48:42,394 - INFO - Skipping group 'scottish ai alliance' due to insufficient items (found 1).
2025-02-20 09:48:42,562 - INFO - Skipping group 'wheat initiative' due to insufficient items (found 1).
2025-02-20 09:48:42,659 - INFO - Skipping group 'royal society of wildlife trusts' due to insufficient items (found 1).
2025-02-20 09:48:42,688 - INFO - Skipping group 'eof' due to insufficient items (found 1).
2025-02-20 09:48:42,965 - INFO - Skipping group 'goldair handling' due to insufficient items (found 1).
2025-02-20 09:48:43,034 - INFO - Skipping group 'bpm rehab ltd' due to insufficient items (found 1).
2025-02-20 09:48:43,064 - INFO - Skipping group 'eof' due to insufficient items (found 1).
2025-02-20 09:48:43,093 - INFO - Skipping group 'eof' due to insufficient items (found 1).
2025-02-20 09:48:43,203 - INFO - Skipping group 'organic services gmbh' due to insufficient items (found 1).
2025-02-20 09:48:43,307 - INFO - Skipping group 'sichuan peoples arts theatre' due to insufficient items (found 1).
2025-02-20 09:48:43,913 - INFO - Skipping group 'atec security limited' due to insufficient items (found 1).
2025-02-20 09:48:44,148 - INFO - Skipping group 'oasis diagnostics' due to insufficient items (found 1).
2025-02-20 09:48:44,538 - INFO - Skipping group 'action on postpartum psychosis' due to insufficient items (found 1).
2025-02-20 09:48:45,422 - INFO - Skipping group 'universitas putra indonesia yptk padang' due to insufficient items (found 1).
2025-02-20 09:48:45,542 - INFO - Skipping group 'the scottish football association' due to insufficient items (found 1).
2025-02-20 09:48:45,666 - INFO - Skipping group 'northumberland and durham family history society' due to insufficient items (found 1).
2025-02-20 09:48:45,749 - INFO - Skipping group 'kainos projects africa' due to insufficient items (found 1).
2025-02-20 09:48:46,970 - INFO - Skipping group 'helmholtz centre potsdam' due to insufficient items (found 1).
2025-02-20 09:48:47,302 - INFO - Skipping group 'arcade ltd' due to insufficient items (found 1).
2025-02-20 09:48:47,465 - INFO - Skipping group 'stagescreen web3' due to insufficient items (found 1).
2025-02-20 09:48:49,526 - INFO - Skipping group 'meshpower limited' due to insufficient items (found 1).
